YEATS4	VPS72	1.0
MANF	UACA	0.42229399999999995
HSP90AA1	RPL10A	0.422187
RPL29	EIF3B	0.42207
SYNCRIP	CUX1	0.42203900000000005
LUZP1	SSH2	0.42192299999999994
KRI1	IMP4	0.421922
CHCHD6	CHCHD3	0.42191599999999996
SNRNP40	CPSF6	0.421796
NDUFA12	GOLT1B	0.421741
SYF2	USB1	0.421732
MRPL52	MRPL47	0.421666
NOC3L	IGF2BP3	0.421658
RSL1D1	MRPS22	0.421595
RPS23	RRBP1	0.421574
ELAVL2	PAIP1	0.421562
COG4	ATR	0.421562
OFD1	CCDC14	0.42153100000000004
NAT10	RPS12	0.421446
NAT10	RPLP0	0.421408
ENY2	PCDHB15	0.4214
GLYR1	NOL6	0.421304
DBI	FABP5	0.42126499999999995
CHAC2	FSD1	0.42126
SRP68	RPF2	0.42123900000000003
STAM	SH3BP1	0.421117
FABP5	TALDO1	0.421095
VSTM2A	ACAD8	0.421045
XRN2	NOL12	0.42100200000000004
PIGU	GPAA1	0.420967
FAF2	MFN1	0.420951
RRBP1	TSR1	0.42084799999999994
ADK	FABP5	0.420835
RCC1L	MRPL22	0.420789
ZBTB20	IQGAP1	0.420734
RAD54L2	KHSRP	0.42072200000000004
CDT1	CKS1B	0.42068599999999995
FKBP5	3327	0.42064399999999996
LUC7L	DDX46	0.42057100000000003
DDX50	IMP4	0.420566
PUM3	RPL36A	0.420518
KRR1	NOL12	0.420432
CDK12	ENSG00000146963	0.42042299999999994
HLA-F	HLA-C	0.42035900000000004
NAP1L1	RPS3	0.420335
MRPL46	MRPL33	0.42031599999999997
CPA6	FBXO15	0.4203
RPL24	MYH7B	0.42022
RBM25	WBP11	0.420187
HLA-C	HLA-E	0.42016899999999996
TTC38	PAPOLG	0.42015
NACA2	EEF2	0.42014300000000004
SIPA1	NEXN	0.42011400000000004
SIPA1	CFL1	0.42011400000000004
ARPC4	SIPA1	0.42011400000000004
ACTN1	NEXN	0.42011400000000004
TMEM209	NUP133	0.419961
PLEC	SIPA1	0.419961
ZBTB24	ZNF770	0.41981599999999997
IPO5	KPNA6	0.419707
CCDC124	HSP90AB1	0.419658
CAMSAP2	PCIF1	0.41965600000000003
EFHD2	ALDH9A1	0.419642
RPS10	RPS21	0.41961099999999996
KNOP1	RRP12	0.419591
MYL6B	MYO5B	0.419533
FBN2	LMNB2	0.41953199999999996
SSB	RPL11	0.41947700000000004
NAP1L4	HIST1H1D	0.419444
TPRN	FLII	0.4194
FLII	COBL	0.4194
MOB3A	CDK5	0.419397
TTC27	NMD3	0.419392
RPL28	RPL30	0.41935600000000006
EIF4G2	EIF4A1	0.419353
SF3A1	USP39	0.41934399999999994
STOML2	GOLT1B	0.41929799999999995
RPL13A	CALR	0.41925200000000007
DSCR3	COMMD1	0.41911099999999996
NACA2	HSPD1	0.41908999999999996
HSPD1	CALU	0.41906499999999997
KNOP1	MRPS22	0.419059
CCDC137	MRPS22	0.419059
SAFB2	SLTM	0.419016
NGRN	MRPL30	0.418988
LUZP1	TMOD1	0.418987
ENOPH1	ANKFY1	0.41898599999999997
SRP68	GNL3L	0.418975
OBSL1	MAPK14	0.418925
RACK1	HNRNPC	0.41889399999999993
RRP15	SRP14	0.41887700000000005
LRRC1	SCRIB	0.41884399999999994
CALML3	DAB2	0.418705
ZZZ3	DR1	0.41868
ZC3H10	PAPD5	0.41868
STXBP1	L1CAM	0.41868
STXBP1	HPCA	0.41868
STXBP1	GRIA2	0.41868
STXBP1	CDH13	0.41868
STXBP1	CALB2	0.41868
STXBP1	AMPH	0.41868
PBX1	MEIS1	0.41868
LCN2	IVL	0.41868
IVL	TRIM29	0.41868
EIF3C	EIF3CL	0.41868
CLK3	CASC3	0.41868
CASC3	SRSF12	0.41868
CASC3	MKRN1	0.41868
CASC3	CLK2	0.41868
GNAS	TRO	0.418645
ARPC5	RPAP1	0.418633
RRP1B	DHX57	0.418599
PPP3CA	RCAN3	0.41858199999999995
TAZ	HYAL2	0.418563
FAM3C	ST3GAL4	0.41850699999999996
NAT10	DDX31	0.418441
GPN3	MYZAP	0.41842299999999993
RPL13A	ZBTB11	0.41829700000000003
ARSK	COCH	0.41829700000000003
WASF2	KIAA1522	0.41816099999999995
LRRC47	DYNC2H1	0.41814799999999996
LCMT1	BOLA1	0.41814300000000004
MPG	HNRNPU	0.418125
BRD4	BRD3	0.418117
EMC7	MMGT1	0.41810699999999995
ASCC3	TRIP4	0.418055
ATP6V1D	ATP6V1A	0.41805200000000003
VAMP8	STX10	0.418013
PAK1IP1	RPL36A	0.41800699999999996
DHX57	RIOX2	0.41799
TRAPPC3	TRAPPC6A	0.41793
NIFK	XRN2	0.417914
RANBP2	DDX17	0.417897
RRP12	NOL6	0.417891
YBX1	TSR1	0.41787299999999994
PGAM1	PGAM2	0.41785500000000003
GLRX	RIDA	0.41782700000000006
CHST14	PGAP1	0.41782600000000003
IFT74	IFT81	0.41767
RRP8	LYAR	0.417656
RPS21	RPL11	0.41764300000000004
RPL32	RPS21	0.41764300000000004
RPL13A	RPS21	0.41764300000000004
NUP205	NUP37	0.41764300000000004
NUP155	NUP37	0.41764300000000004
NDC1	NUP37	0.41764300000000004
CRELD2	LSM8	0.417599
NIFK	MPHOSPH10	0.417572
YBX3	DHX57	0.417493
ENO2	ENO1	0.41747700000000004
GNL2	SPOUT1	0.41746400000000006
PGK1	GPI	0.417437
RPL26L1	ZCCHC9	0.41741000000000006
C8orf33	RPL26L1	0.41741000000000006
DDX31	UTP18	0.41736599999999996
CLCN7	FAM177A1	0.41731
IMPDH2	UBA6	0.417282
PUF60	WBP11	0.417217
LARP1	IMP4	0.41721
ATOX1	TIAL1	0.417182
CDC20	RNH1	0.41713999999999996
YTHDC1	PAIP2	0.417108
SLC12A4	SLC4A7	0.417108
S100A9	IVL	0.417108
RAB3A	STXBP1	0.417108
NVL	NMNAT1	0.417108
NMNAT1	PAPD5	0.417108
NGRN	YTHDC1	0.417108
KAT2B	ZZZ3	0.417108
HERC5	PAPD5	0.417108
HERC5	FYTTD1	0.417108
KIF21A	DYNLL1	0.417096
RPF1	RSL1D1	0.41708100000000004
SRSF10	SRSF11	0.41706000000000004
FOXRED2	SIAE	0.417041
TBCB	HK2	0.417009
CELSR3	IDH3A	0.416962
ACOT13	VPS45	0.416839
NDUFAF4	NDUFS3	0.41677200000000003
SYF2	PLRG1	0.41671199999999997
NRXN1	GLOD4	0.416688
SVIL	ACTN1	0.41657799999999995
DCLRE1B	TERF1	0.416563
NCL	EIF3B	0.416549
SEC22A	SPINT2	0.41653100000000004
NDUFS4	NDUFA6	0.416524
SUPT16H	RPL4	0.41639799999999993
TADA1	TAF9	0.41630900000000004
SRP72	NIP7	0.416292
PDHA2	SDHA	0.416279
NUDT21	RBM25	0.416178
CDC5L	TCERG1	0.41613999999999995
ARPIN	FSD1	0.41608500000000004
RAE1	NUP93	0.41608199999999995
MYH7B	RPL3	0.41607799999999995
NDUFS5	NDUFS2	0.415979
DDX21	MMTAG2	0.415971
SNRNP40	U2SURP	0.415934
NCBP1	DDX17	0.415883
EID3	TLK2	0.41584399999999994
ERAL1	MRPS27	0.415833
LANCL1	MYO7A	0.41581899999999994
RPS6	USP10	0.415803
UBE3A	PSMD11	0.415784
RPS13	WDR12	0.41578000000000004
SIAE	MOXD1	0.415713
ACADVL	CANX	0.415645
ZNF668	SRP68	0.41561800000000004
ZNF668	SPOUT1	0.41561800000000004
ZNF668	BUD13	0.41561800000000004
TAF5L	TAF10	0.41561800000000004
SYT1	STX1A	0.41561800000000004
SYT1	RAB6B	0.41561800000000004
SYT1	NAPB	0.41561800000000004
SYT1	MAP2	0.41561800000000004
SYP	RAB7A	0.41561800000000004
SYP	RAB14	0.41561800000000004
SYP	RAB10	0.41561800000000004
SYP	EPB41L1	0.41561800000000004
SYN2	SYT1	0.41561800000000004
SYN2	EPB41L1	0.41561800000000004
SYN2	CRMP1	0.41561800000000004
SYN1	RAB14	0.41561800000000004
STX1B	RAB14	0.41561800000000004
STX1A	RAB7A	0.41561800000000004
STX1A	RAB14	0.41561800000000004
STX1A	RAB10	0.41561800000000004
STX1A	CRMP1	0.41561800000000004
SNCB	RAB14	0.41561800000000004
SNAP91	RAB14	0.41561800000000004
SMARCA2	ACTL6B	0.41561800000000004
RSBN1	SPOUT1	0.41561800000000004
RSBN1L	SPOUT1	0.41561800000000004
RAB7A	SYN1	0.41561800000000004
RAB7A	STX1B	0.41561800000000004
RAB7A	SNCB	0.41561800000000004
RAB7A	SNAP91	0.41561800000000004
RAB7A	NCALD	0.41561800000000004
RAB7A	NAPB	0.41561800000000004
RAB6B	RAB7A	0.41561800000000004
RAB6B	RAB14	0.41561800000000004
RAB10	SYN1	0.41561800000000004
RAB10	STX1B	0.41561800000000004
RAB10	SNCB	0.41561800000000004
RAB10	SNAP91	0.41561800000000004
RAB10	RAB6B	0.41561800000000004
RAB10	NCALD	0.41561800000000004
RAB10	NAPB	0.41561800000000004
NCALD	RAB14	0.41561800000000004
NAPB	RAB14	0.41561800000000004
KIAA1549	KIAA0319L	0.41561800000000004
KIAA0319L	LAMA4	0.41561800000000004
EPB41L1	STX1A	0.41561800000000004
EPB41L1	SNAP91	0.41561800000000004
EPB41L1	RAB6B	0.41561800000000004
EPB41L1	NAPB	0.41561800000000004
EPB41L1	MAP2	0.41561800000000004
CRNN	SPRR3	0.41561800000000004
CRMP1	RAB6B	0.41561800000000004
CRMP1	NAPB	0.41561800000000004
CRMP1	MAP2	0.41561800000000004
CNNM3	CNNM1	0.41561800000000004
CAMKV	RAB7A	0.41561800000000004
CAMKV	RAB14	0.41561800000000004
CAMKV	RAB10	0.41561800000000004
BMPR1A	ACVR2A	0.41561800000000004
BCL7A	ACTL6B	0.41561800000000004
VKORC1	KCNK1	0.415616
NUFIP1	SNAP91	0.415608
RPL37A	ATP5C1	0.41560600000000003
GNAI3	GNB1	0.41557700000000003
COX20	UQCC2	0.415545
UTP3	NOP56	0.415422
PDLIM5	283450	0.415357
DDX21	ZCCHC3	0.415335
XRN2	MRTO4	0.41526
RPS21	RPL3	0.41519399999999995
RPL9P7	IGF2BP3	0.415191
SNRPA1	U2SURP	0.415103
MEPCE	RPL10A	0.415095
WBP11	SRSF7	0.41503900000000005
NDUFAB1	LYRM7	0.415025
ZSCAN29	ZBED9	0.414998
ZSCAN29	PGBD1	0.414998
ZNF394	ZBED9	0.414998
ZNF394	PGBD1	0.414998
ZKSCAN3	ZSCAN29	0.414998
ZKSCAN3	ZNF394	0.414998
ZKSCAN3	ZNF197	0.414998
ZBED9	ZNF197	0.414998
YBX2	UTP23	0.414998
YBX2	PRDM15	0.414998
TBL1X	TBL1XR1	0.414998
SYP	SNAP25	0.414998
SYP	NDRG4	0.414998
STX1A	SNAP25	0.414998
SNAP25	SYN1	0.414998
SNAP25	STX1B	0.414998
SNAP25	SNCB	0.414998
SNAP25	SNAP91	0.414998
SNAP25	NCALD	0.414998
SNAP25	NAPB	0.414998
RAB6B	SNAP25	0.414998
PTPRK	PTPRJ	0.414998
PTPRK	ALCAM	0.414998
PTPRJ	PODXL	0.414998
PTPRJ	LAMA4	0.414998
PTPRJ	ATG9A	0.414998
PSMB9	PSMB6	0.414998
PRKAB2	PRKAA2	0.414998
PRKAA1	PRKAA2	0.414998
PODXL	SUSD5	0.414998
PGBD1	ZNF197	0.414998
OSTM1	PTPRJ	0.414998
NDUFS5	NDUFB10	0.414998
NDUFB1	NDUFB10	0.414998
NDUFB10	NDUFS7	0.414998
NDRG4	SYN1	0.414998
NDRG4	STX1B	0.414998
NDRG4	STX1A	0.414998
NDRG4	SNCB	0.414998
NDRG4	SNAP91	0.414998
NDRG4	RAB6B	0.414998
NDRG4	NCALD	0.414998
NDRG4	NAPB	0.414998
MED25	MED12L	0.414998
MED21	MED12L	0.414998
MED18	MED12L	0.414998
KIAA1549	SUSD5	0.414998
KIAA1549	PTPRJ	0.414998
IFT46	IFT22	0.414998
IFT22	IFT81	0.414998
EXOC6B	EXOC6	0.414998
ENPP4	PTPRJ	0.414998
ENPP4	ALCAM	0.414998
ELL	EAF2	0.414998
DPF1	DPF3	0.414998
CLASRP	SRSF8	0.414998
CHD3	CHD5	0.414998
CAMKV	SNAP25	0.414998
CAMKV	NDRG4	0.414998
BCL7A	DPF1	0.414998
ALCAM	PODXL	0.414998
ALCAM	OSTM1	0.414998
ALCAM	LAMA4	0.414998
ALCAM	KIAA1549	0.414998
ALCAM	ATG9A	0.414998
ALDH5A1	TIA1	0.414994
PRRC2B	EIF3C	0.41498599999999997
RAC1	SERPINH1	0.41492399999999996
YTHDC2	MRPS26	0.414883
YTHDC2	54865	0.414883
RRP15	54865	0.414883
MRPS26	DHX57	0.414883
DHX57	54865	0.414883
PFDN4	LMNB2	0.41471800000000003
CCDC14	KIAA1328	0.414655
SBSN	ECM1	0.41465100000000005
PWP1	CTCF	0.41465100000000005
PALM	GLIPR2	0.41465100000000005
DDX18	LLPH	0.41465100000000005
CTCF	CCDC86	0.41465100000000005
CTCF	ABT1	0.41465100000000005
CCDC86	GAR1	0.41465100000000005
ABT1	LLPH	0.41465100000000005
COMMD8	COMMD4	0.414624
MAGOH	LSM8	0.414604
GADD45GIP1	RCC1L	0.41456000000000004
MCTS1	OTUB1	0.41453999999999996
CD2BP2	PRPF19	0.414501
REPS1	AP2B1	0.414318
RSBN1	TSR1	0.41425100000000004
RPLP1	HSP90AB1	0.41416899999999995
FAM45A	COMMD8	0.41415799999999997
YBX3	LARP1	0.414092
MRPL42	MRPL52	0.414034
ST3GAL6	PTCH1	0.41396400000000005
SVIL	AKAP2	0.413918
RPL12	SLC25A6	0.413904
ZNF574	ZNF771	0.413725
ZKSCAN8	RPS5	0.413725
RPL36A	ZNF771	0.413725
KNOP1	ZNF574	0.413725
KNOP1	RPS5	0.413725
KNOP1	MYEF2	0.413725
KNOP1	GZF1	0.413725
IMP3	ZKSCAN8	0.413725
H1F0	ZNF771	0.413725
H1F0	RPL35A	0.413725
H1F0	CCDC137	0.413725
GZF1	ZKSCAN8	0.413725
CCDC86	MYEF2	0.413725
CCDC86	IMP3	0.413725
ARSA	FUT11	0.413725
ABT1	ZNF574	0.413725
ABT1	IMP3	0.413725
STK25	KIF20A	0.41368900000000003
RPL28	RPS13	0.413677
RPS27A	RPS17	0.413653
GSN	MYO5A	0.413631
GPN1	POLR3H	0.413617
RSPRY1	TMPRSS11A	0.413545
3323	CDK15	0.413412
PPP1R9B	CFL1	0.41339499999999996
ARPC4	PPP1R9B	0.41339499999999996
THOC2	USP39	0.413389
RPL36A	IGF2BP3	0.413368
ZNF512	MMTAG2	0.41335900000000003
POLR2C	RECQL5	0.41334099999999996
SVIL	ACTN4	0.41330900000000004
PA2G4	NPM1	0.41320500000000004
MRPL33	MRPL52	0.41320500000000004
NOL6	RPS15A	0.413192
PABPC4	LLPH	0.413049
CTCF	PABPC4	0.413049
TFIP11	CD2BP2	0.41302799999999995
CALR	WRAP53	0.412992
ZNF512	SF3B2	0.412991
ENSG00000215472	HIST1H1B	0.412966
NDUFB1	NDUFS4	0.412954
NDUFB1	NDUFA6	0.412954
FKBP4	NPEPL1	0.412943
SLC4A1AP	RBM11	0.412743
TMEM205	TMEM52B	0.41271899999999995
API5	HS1BP3	0.412688
ZNF574	DKC1	0.412637
BRIX1	ZNF574	0.412637
ZBTB11	RBM19	0.412631
VRK2	PREB	0.412631
TMEM132A	ARSK	0.412631
SPTY2D1	PES1	0.412631
SIAE	PRCP	0.412631
RBM19	REXO4	0.412631
RBM19	PES1	0.412631
RBM19	DDX31	0.412631
MTOR	MSRA	0.412631
ITGA8	CNTNAP3	0.412631
EXTL3	SUN1	0.412631
EXOC7	THADA	0.412631
DHRS7	PREB	0.412631
DDX54	ZNF770	0.412631
DDX54	ZCCHC9	0.412631
DDX54	SPTY2D1	0.412631
DDX31	ZCCHC9	0.412631
DDX31	SPTY2D1	0.412631
C8orf33	REXO4	0.412631
C8orf33	DDX31	0.412631
CCDC86	RPS17	0.412621
COX6B1	COX17	0.412529
SPECC1	CFL2	0.412476
CFL2	AFAP1	0.412476
C1orf123	SETD3	0.41234799999999994
NOC2L	NOC3L	0.412325
SOD1	ENO3	0.41232399999999997
DDX18	IGF2BP3	0.41231999999999996
CCDC86	IGF2BP3	0.41231999999999996
RBM22	SYF2	0.41231899999999994
ZC3H18	BCLAF1	0.412279
CBSL	ALDH1L2	0.41225
ARPC1A	ACTR3B	0.412182
IFT43	IFT122	0.412157
TMOD1	ACTN4	0.41214399999999995
LUZP1	ACTN4	0.41214399999999995
ACTN4	MISP	0.41214399999999995
NLE1	TBCC	0.412102
SRP68	DDX27	0.41209799999999996
PPP1CB	MYO5B	0.412092
BCL2L14	TRAPPC9	0.41198999999999997
NUP188	NUP62	0.41195299999999996
ANAPC4	MAGIX	0.411946
HYPK	RNMT	0.41188199999999997
RPS26	NOP16	0.41184399999999993
RPL15	ZCCHC9	0.41184399999999993
RPL15	BMS1	0.41184399999999993
RBM19	RPL15	0.41184399999999993
RBM19	NOP16	0.41184399999999993
EBNA1BP2	ZCCHC9	0.41184399999999993
C8orf33	RPL15	0.41184399999999993
NDUFB8	NDUFV1	0.41181
HNRNPLL	ARPC2	0.411768
GSS	TNRC6C	0.411704
PPP1R2	KIF18A	0.411645
ZNF668	PURA	0.411631
RPL15	FYTTD1	0.41161800000000004
LAPTM4B	RETREG1	0.41155699999999995
NVL	RRP12	0.411472
PGP	PUDP	0.41147
NAT10	USP10	0.411459
STX5	SNAP29	0.41140699999999997
PIGT	GPAA1	0.4114
LDB3	HSPA1B	0.411278
PA2G4	NOP58	0.411254
YTHDC2	HERC5	0.411181
GLOD4	CARHSP1	0.411178
HIST1H1E	RPL30	0.411128
C18orf21	RPP25	0.41109799999999996
AS3MT	GDI2	0.411004
RECQL5	GPN1	0.410969
RANBP2	SRSF11	0.410969
ZC3H8	YTHDC2	0.410959
SRRM1	YTHDC2	0.410959
RRP15	ZC3H8	0.410959
DHX57	ZCCHC3	0.410959
RPS2	SRPK2	0.410929
ACTB	SIPA1L1	0.41091400000000006
NME2	HIBCH	0.410886
RANBP2	DDX23	0.410862
DDX24	UTP18	0.410826
RPS29	NOP10	0.41077299999999994
ENSG00000197763	TRIO	0.410767
MRPL22	MRPL52	0.41075900000000004
NCBP2	USP45	0.41074099999999997
PRPF3	USP39	0.410739
COPE	OGFOD1	0.41071899999999995
STX8	NAPG	0.4107
RAN	PSIP1	0.41069399999999995
STX7	NAPA	0.41068699999999997
PNN	SRSF5	0.41063900000000003
PPWD1	SYNCRIP	0.41062
RPL26	ZNF574	0.410534
MYEF2	RPL26	0.410534
RAB6B	HAX1	0.410372
NAP1L4	PES1	0.410347
MCM5	PTRH2	0.410342
AKR1D1	TIAL1	0.41032700000000005
MYO1C	COBL	0.410322
POLDIP3	FKBP3	0.410253
ZC3H18	ENSG00000146963	0.41025100000000003
AATF	XRN2	0.410232
RPS13	USP10	0.410228
MYH7B	RPL12	0.41006099999999995
DDX54	RPL26	0.410054
RPS12	EIF3B	0.40996499999999997
RPS26	HIST1H1D	0.409887
CNOT8	CNOT6	0.40988500000000005
NUP98	NUP210	0.409832
DSTN	UPP1	0.40983
RPS6	SUPT16H	0.409779
UFC1	DLG4	0.409738
MRPL49	MRPL52	0.409707
ZNF326	NCOA5	0.40967200000000004
RPS8	DDX47	0.40967200000000004
RPS29	RPS8	0.40967200000000004
RPS29	RPS25	0.40967200000000004
RPS29	RPS12	0.40967200000000004
RPS29	RPL7	0.40967200000000004
RPS29	RPL27A	0.40967200000000004
RPS25	RIOX2	0.40967200000000004
RPS12	DDX47	0.40967200000000004
RPL5	RPS29	0.40967200000000004
RPL5	DDX47	0.40967200000000004
NUP37	NUP210	0.40967200000000004
MYBBP1A	DDX47	0.40967200000000004
DHX29	LARP1	0.40967200000000004
DDX47	RPL27A	0.40967200000000004
CCAR1	RBM5	0.40967200000000004
ANAPC7	FBXO5	0.40967200000000004
GNPTG	ANAPC1	0.40961899999999996
MEPCE	NAT10	0.409604
NIP7	TSR1	0.409555
VPS26B	FKBP15	0.409476
MRPL33	MRPL28	0.409453
HP1BP3	CEBPZ	0.409414
ANXA3	STMN1	0.4094
RPS12	NOL6	0.409391
SNU13	EIF2S2	0.409327
RPL7L1	RPL26L1	0.409306
PPP2R1B	PPP2R5A	0.409261
RDX	LCP1	0.40922800000000004
YARS2	MRPL43	0.409221
RPL28	RBM34	0.40921799999999997
ZNF629	LIN28B	0.409217
LIN28B	ZCRB1	0.409217
LIN28B	TSR1	0.409217
LIN28B	DDX10	0.409217
PPP1R8	PPP1R11	0.40921399999999997
YBX3	RSL1D1	0.409165
BAHCC1	ARID4A	0.409105
RPLP1	NHP2	0.409096
NGRN	MRPL2	0.409088
RRP1B	RPF2	0.409037
RPL36A	RPF2	0.409037
NKRF	GAR1	0.409037
NCL	RPF2	0.409037
LLPH	ZNF574	0.409037
KRR1	LLPH	0.409037
KRR1	GAR1	0.409037
H1F0	RPS24	0.409037
GAR1	ZNF574	0.409037
GAR1	RPS5	0.409037
GAR1	RPL7L1	0.409037
GAR1	RPL36A	0.409037
CYP51A1	GHDC	0.409037
CTCF	ZNF574	0.409037
CTCF	RPL36A	0.409037
CTCF	MYEF2	0.409037
CTCF	KRR1	0.409037
CTCF	IMP3	0.409037
CEBPZ	LLPH	0.409037
RBP1	TIA1	0.409032
GSR	HAAO	0.409016
EEF1G	NAP1L1	0.409005
UTP23	PAK1IP1	0.408984
DDX23	CDC73	0.408931
PIK3R2	PLEKHH3	0.40891700000000003
CNTNAP3	PTPRU	0.40891700000000003
FUT10	PLTP	0.40888800000000003
HNRNPDL	ANLN	0.408857
NTMT1	TIRAP	0.40881
PDLIM5	C1orf123	0.408794
RBM15	THOC5	0.408783
UBL5	UBE2N	0.408773
ADH5	TIA1	0.40875900000000004
DCAF6	DDB1	0.40873400000000004
NIPSNAP1	NIPSNAP2	0.40872800000000004
GMPR	CNN1	0.408702
KHDRBS1	SLTM	0.408695
RPL35	HIST1H1C	0.408668
POFUT2	DENR	0.408666
UTP3	GNL3	0.408562
UTP3	DDX24	0.408562
RPL18A	NMNAT1	0.408562
POP1	FARS2	0.408562
NMNAT1	DDX27	0.408562
FARS2	LYAR	0.408562
DUSP14	FAM26D	0.408562
GPRC5C	TMEM171	0.408482
BASP1	ST5	0.408474
AAK1	PIK3C2A	0.408474
CABS1	TRAPPC9	0.408377
PLEC	SSFA2	0.40824699999999997
EEF1B2	YBX3	0.407951
BMI1	FBRS	0.407933
ACTR8	YY1	0.407933
WDR45B	DHFR	0.407762
NAT10	RPS14	0.407696
NCL	NOLC1	0.407686
RNF41	MTCL1	0.407647
RPL5	ARHGAP27	0.407641
HIST1H1B	NAP1L1	0.407578
LTV1	GNL3	0.407538
CTCF	ZC3H8	0.407532
RRBP1	RPS15	0.407489
RPS16	RPS21	0.407412
MRPL1	YARS2	0.407326
FHL2	CNOT6	0.407301
HERC5	RPL26L1	0.407275
ZC3H8	NGDN	0.40725100000000003
ZBTB24	RRS1	0.40725100000000003
ZBTB24	NSA2	0.40725100000000003
ZBTB24	BOP1	0.40725100000000003
UTP23	ZNF22	0.40725100000000003
UTP23	ZCCHC3	0.40725100000000003
UTP23	ZC3H8	0.40725100000000003
UTP23	NSA2	0.40725100000000003
SYP	CAMK2B	0.40725100000000003
SRP68	ZNF22	0.40725100000000003
SRP68	NSA2	0.40725100000000003
SLC12A6	SLC12A2	0.40725100000000003
PRDM15	ZNF22	0.40725100000000003
PRDM15	ZCCHC3	0.40725100000000003
PRDM15	ZC3H8	0.40725100000000003
PRDM15	NSA2	0.40725100000000003
PRDM15	KRI1	0.40725100000000003
NSA2	NGDN	0.40725100000000003
NGDN	ZCCHC3	0.40725100000000003
NCALD	CAMK2B	0.40725100000000003
MRPL57	MRPL54	0.40725100000000003
MALSU1	MRPL54	0.40725100000000003
KRI1	ZNF689	0.40725100000000003
KRI1	BUD13	0.40725100000000003
CAMKV	CAMK2B	0.40725100000000003
CAMK2B	SYN1	0.40725100000000003
CAMK2B	STX1B	0.40725100000000003
CAMK2B	SNCB	0.40725100000000003
CAMK2B	SNAP91	0.40725100000000003
BUD13	NSA2	0.40725100000000003
LYN	CCNY	0.40721799999999997
ARHGAP11A	PPP1R12B	0.407181
EPB41L2	GTF2E2	0.40713
FADD	PAFAH1B2	0.407102
NDUFA8	NDUFB6	0.407018
DDX54	ZNF22	0.406962
KRR1	XRN2	0.406948
STAU1	SPOUT1	0.406943
PPIE	DHX35	0.406943
VWA8	AARS	0.406893
NDUFS4	NDUFA12	0.406883
CSE1L	ABCF3	0.406835
TMOD3	SPECC1L	0.406762
FLII	AKAP2	0.406762
YBX3	HP1BP3	0.406654
RASSF7	RASSF8	0.406441
SRRM1	SURF6	0.40644
SRRM1	MRPS26	0.40644
MRTO4	54865	0.40644
MRPS26	ZCCHC3	0.40644
HP1BP3	BOP1	0.40644
BOP1	SURF6	0.40644
B4GALT3	CHST14	0.40644
YARS2	MRPS18A	0.406426
ZC3H18	SRSF3	0.406389
CBSL	SOD2	0.406361
SUMO4	GMPR2	0.406344
CDK12	SF3A3	0.40631
NAT10	RPS27A	0.406248
COPS6	CUL3	0.406238
MLST8	CCT2	0.406149
TTC37	RPL18A	0.406138
MRPL55	MTERF3	0.406109
RPL23	NSUN2	0.40607
NETO2	RNF130	0.40603
DDX54	YTHDC2	0.40603
DDX31	WDR12	0.40603
CHST10	CNTNAP3	0.40603
PABPC4	RPL26	0.405967
PDHA1	HADHB	0.40589899999999995
ACTG1	NEXN	0.40589400000000003
RPS26	SLC25A3	0.405883
CDK13	CCNK	0.405866
BYSL	FAM207A	0.40582399999999996
RPL38	DDX47	0.40581300000000003
DHX8	WDR55	0.405778
ASNS	DPP9	0.405773
RRP9	NOP16	0.405763
XRCC1	HLTF	0.405673
VTI1B	VAMP4	0.405673
STAU2	IMP4	0.405673
RPF1	ZBTB11	0.405673
RPF1	REXO4	0.405673
RPF1	PES1	0.405673
RPF1	DDX54	0.405673
RPF1	DDX31	0.405673
REXO4	IMP4	0.405673
HIST1H2BL	DPYSL2	0.405673
GPATCH1	ISY1	0.405673
GALNT18	SIAE	0.405673
GALNT18	ARSK	0.405673
DCLK1	DPYSL2	0.405673
CHD8	YEATS2	0.405673
ECHDC1	STIP1	0.405494
CLK3	BCLAF1	0.405478
PLK2	RABL6	0.405455
EIF3B	G3BP1	0.405445
LMNB1	DDX5	0.40538
RPS19	HIST1H1B	0.405316
SIKE1	FECH	0.405167
FGFR1OP2	FECH	0.405167
TRAPPC2B	TRAPPC12	0.40516199999999997
DDX31	NOC4L	0.405149
RBM28	MMTAG2	0.405129
LARP1	MMTAG2	0.405129
FH	AHCY	0.40507600000000005
PRPF4	CPSF6	0.405033
ZNF629	ZSCAN25	0.404974
NDUFA3	NDUFS3	0.404907
POP1	NOL6	0.404798
RPL10A	RRBP1	0.40476799999999996
ANAPC16	FBXO5	0.404656
ILKAP	COLGALT1	0.40465100000000004
CCDC124	YBX1	0.404646
FAN1	PMS2	0.404644
KRR1	NIP7	0.40460100000000004
MRPL22	TRUB2	0.404591
RPL12	ATP5C1	0.404563
ZSCAN25	NSA2	0.404509
ZNF629	NSA2	0.404509
ZNF629	MOV10	0.404509
ZNF22	ZSCAN25	0.404509
ZNF22	TTF1	0.404509
ZCCHC3	MPHOSPH10	0.404509
ZC3H8	ZSCAN25	0.404509
ZC3H8	TTF1	0.404509
ZC3H8	RRP8	0.404509
ZC3H8	MPHOSPH10	0.404509
TTF1	MRTO4	0.404509
STAU1	DDX10	0.404509
RRP8	ZCCHC3	0.404509
RRP8	MRTO4	0.404509
PAK1IP1	ZCCHC3	0.404509
PAK1IP1	ZC3H8	0.404509
